15,「MIND ASSASSIN」のかずはじめ先生、「Get backers奪還屋」の綾峰欄人先生、ジャンプで連載中の星野桂先生＆天野明先生って女性なんですか？,書誌情報型質問,作者に関する質問
15,漫画『ホットロード』の作者の、『紡木たく』さんって、男性ですか？それとも女性ですか？,書誌情報型質問,作者に関する質問
13,「俺はまだ本気出してないだけ」っていう漫画の5巻がいつでるのか教えてください,書誌情報型質問,発売日に関する質問
13,おとめ妖怪ざくろのコミックス次巻はいつごろ発売でしょうか。,書誌情報型質問,発売日に関する質問
13,ディー・グレイマンの２３巻の発売日っていつなんですかね。,書誌情報型質問,発売日に関する質問
13,デッドマンワンダーランドという漫画の12巻の発売日を知りたいんですが、知ってる方がいらっしゃいましたら教えて下さい！！,書誌情報型質問,発売日に関する質問
13,なみだうさぎを知っていますか？６巻の発売日を教えてください!!,書誌情報型質問,発売日に関する質問
13,ハンターハンターの31巻はいつ発売されますか？,書誌情報型質問,発売日に関する質問
13,ブリーチ45巻の発売日を教えてください。,書誌情報型質問,発売日に関する質問
13,ラストイニング30巻の発売日を教えてください。ネットで調べても何も情報が得られません。何かあったんでしょうか？,書誌情報型質問,発売日に関する質問
13,黒執事の9巻はいつ頃発売されるんでしょうか？,書誌情報型質問,発売日に関する質問
13,桜蘭高校ホスト部の１２巻の発売日は、いつでしょうか？,書誌情報型質問,発売日に関する質問
13,新テニスの王子様7巻はリョーガが出てきて終わりましたが、これはジャンプSQでいうと何月号の話ですか？？,書誌情報型質問,発売日に関する質問
